ID,Property URL,MLS ID,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country,AC
7799,https://www.zillow.com/homedetails/16402-N-31st-St-UNIT-236-Phoenix-AZ-85032/8006008_zpid/,,220000,7/25/2023,934,sqft,235.55,1043,sqft,3,2,16402 N 31st St UNIT 236,Phoenix,85032,AZ,USA,1
7800,https://www.zillow.com/homedetails/1880-E-Morten-Ave-UNIT-211-Phoenix-AZ-85020/61185355_zpid/,,220000,12/27/2023,704,sqft,312.5,679,sqft,1,1,1880 E Morten Ave UNIT 211,Phoenix,85020,AZ,USA,1
7801,https://www.zillow.com/homedetails/1880-E-Morten-Ave-UNIT-214-Phoenix-AZ-85020/62729011_zpid/,,220000,11/10/2021,710,sqft,309.86,705,sqft,1,1,1880 E Morten Ave UNIT 214,Phoenix,85020,AZ,USA,1
7802,https://www.zillow.com/homedetails/16602-N-25th-St-APT-216-Phoenix-AZ-85032/65439033_zpid/,,220000,12/23/2021,1136,sqft,193.66,1165,sqft,3,2,16602 N 25th St APT 216,Phoenix,85032,AZ,USA,1
7803,https://www.zillow.com/homedetails/1720-E-Thunderbird-Rd-UNIT-1120-Phoenix-AZ-85022/67803654_zpid/,,220000,1/26/2022,827,sqft,266.02,773,sqft,1,1,1720 E Thunderbird Rd UNIT 1120,Phoenix,85022,AZ,USA,1
7804,https://www.zillow.com/homedetails/1701-E-Colter-St-UNIT-257-Phoenix-AZ-85016/67804528_zpid/,,220000,12/1/2022,529,sqft,415.88,474,sqft,1,1,1701 E Colter St UNIT 257,Phoenix,85016,AZ,USA,1
7805,https://www.zillow.com/homedetails/1720-E-Thunderbird-Rd-UNIT-1010-Phoenix-AZ-85022/67804721_zpid/,,220000,9/15/2021,810,sqft,271.6,794,sqft,2,2,1720 E Thunderbird Rd UNIT 1010,Phoenix,85022,AZ,USA,1
7806,https://www.zillow.com/homedetails/1720-E-Thunderbird-Rd-UNIT-2061-Phoenix-AZ-85022/67804834_zpid/,,220000,6/8/2021,886,sqft,248.31,871,sqft,2,2,1720 E Thunderbird Rd UNIT 2061,Phoenix,85022,AZ,USA,1
7807,https://www.zillow.com/homedetails/740-W-Elm-St-UNIT-111-Phoenix-AZ-85013/68535169_zpid/,,220000,8/8/2023,638,sqft,344.83,575,sqft,1,1,740 W Elm St UNIT 111,Phoenix,85013,AZ,USA,1
7808,https://www.zillow.com/homedetails/740-W-Elm-St-UNIT-243-Phoenix-AZ-85013/68535266_zpid/,,220000,9/28/2021,929,sqft,236.81,884,sqft,2,2,740 W Elm St UNIT 243,Phoenix,85013,AZ,USA,1
7809,https://www.zillow.com/homedetails/740-W-Elm-St-UNIT-245-Phoenix-AZ-85013/68535268_zpid/,,220000,6/23/2023,638,sqft,344.83,590,sqft,1,1,740 W Elm St UNIT 245,Phoenix,85013,AZ,USA,1
7810,https://www.zillow.com/homedetails/14203-N-19th-Ave-UNIT-1049-Phoenix-AZ-85023/68536890_zpid/,,220000,5/9/2023,927,sqft,237.32,851,sqft,2,2,14203 N 19th Ave UNIT 1049,Phoenix,85023,AZ,USA,1
7811,https://www.zillow.com/homedetails/18416-N-Cave-Creek-Rd-APT-1014-Phoenix-AZ-85032/68537023_zpid/,,220000,2/15/2022,720,sqft,305.56,700,sqft,1,1,18416 N Cave Creek Rd APT 1014,Phoenix,85032,AZ,USA,1
7812,https://www.zillow.com/homedetails/18416-N-Cave-Creek-Rd-APT-2058-Phoenix-AZ-85032/68537125_zpid/,,220000,7/31/2023,748,sqft,294.12,712,sqft,1,1,18416 N Cave Creek Rd APT 2058,Phoenix,85032,AZ,USA,1
7813,https://www.zillow.com/homedetails/18416-N-Cave-Creek-Rd-APT-2062-Phoenix-AZ-85032/68537129_zpid/,,220000,6/30/2023,670,sqft,328.36,618,sqft,1,1,18416 N Cave Creek Rd APT 2062,Phoenix,85032,AZ,USA,1
7814,https://www.zillow.com/homedetails/3845-E-Greenway-Rd-UNIT-130-Phoenix-AZ-85032/68537338_zpid/,,220000,1/12/2023,691,sqft,318.38,717,sqft,1,1,3845 E Greenway Rd UNIT 130,Phoenix,85032,AZ,USA,1
7815,https://www.zillow.com/homedetails/16013-S-Desert-Foothills-Pkwy-APT-1102-Phoenix-AZ-85048/68538483_zpid/,,220000,11/18/2022,750,sqft,293.33,754,sqft,1,1,16013 S Desert Foothills Pkwy APT 1102,Phoenix,85048,AZ,USA,1
7816,https://www.zillow.com/homedetails/16013-S-Desert-Foothills-Pkwy-APT-1105-Phoenix-AZ-85048/68538486_zpid/,,220000,6/25/2021,855,sqft,257.31,870,sqft,1,1,16013 S Desert Foothills Pkwy APT 1105,Phoenix,85048,AZ,USA,1
7817,https://www.zillow.com/homedetails/3830-E-Lakewood-Pkwy-E-APT-1111-Phoenix-AZ-85048/68540508_zpid/,,220000,6/15/2021,693,sqft,317.46,764,sqft,1,1,3830 E Lakewood Pkwy E APT 1111,Phoenix,85048,AZ,USA,1
7818,https://www.zillow.com/homedetails/2228-N-52nd-St-UNIT-130-Phoenix-AZ-85008/68957417_zpid/,,220000,6/14/2023,660,sqft,333.33,624,sqft,1,1,2228 N 52nd St UNIT 130,Phoenix,85008,AZ,USA,1
7819,https://www.zillow.com/homedetails/17017-N-12th-St-UNIT-1134-Phoenix-AZ-85022/71488862_zpid/,,220000,12/28/2023,757,sqft,290.62,785,sqft,1,1,17017 N 12th St UNIT 1134,Phoenix,85022,AZ,USA,1
7820,https://www.zillow.com/homedetails/17017-N-12th-St-UNIT-1119-Phoenix-AZ-85022/71628508_zpid/,,220000,4/27/2023,757,sqft,290.62,805,sqft,1,1,17017 N 12th St UNIT 1119,Phoenix,85022,AZ,USA,1
7821,https://www.zillow.com/homedetails/17017-N-12th-St-UNIT-2134-Phoenix-AZ-85022/71628527_zpid/,,220000,7/21/2023,757,sqft,290.62,757,sqft,1,1,17017 N 12th St UNIT 2134,Phoenix,85022,AZ,USA,1
7822,https://www.zillow.com/homedetails/724-E-Devonshire-Ave-UNIT-310-Phoenix-AZ-85014/71629781_zpid/,,220000,7/12/2022,1116,sqft,197.13,1036,sqft,2,2,724 E Devonshire Ave UNIT 310,Phoenix,85014,AZ,USA,1
7823,https://www.zillow.com/homedetails/2929-W-Yorkshire-Dr-UNIT-1014-Phoenix-AZ-85027/71630353_zpid/,,220000,4/4/2023,658,sqft,334.35,740,sqft,1,1,2929 W Yorkshire Dr UNIT 1014,Phoenix,85027,AZ,USA,1
7824,https://www.zillow.com/homedetails/2929-W-Yorkshire-Dr-UNIT-2015-Phoenix-AZ-85027/71630451_zpid/,,220000,6/23/2023,616,sqft,357.14,652,sqft,1,1,2929 W Yorkshire Dr UNIT 2015,Phoenix,85027,AZ,USA,1
7825,https://www.zillow.com/homedetails/17017-N-12th-St-UNIT-1105-Phoenix-AZ-85022/71630665_zpid/,,220000,10/7/2021,997,sqft,220.66,997,sqft,2,2,17017 N 12th St UNIT 1105,Phoenix,85022,AZ,USA,1
7826,https://www.zillow.com/homedetails/17017-N-12th-St-UNIT-1118-Phoenix-AZ-85022/71630675_zpid/,,220000,2/28/2023,757,sqft,290.62,805,sqft,1,1,17017 N 12th St UNIT 1118,Phoenix,85022,AZ,USA,1
7827,https://www.zillow.com/homedetails/17017-N-12th-St-UNIT-2006-Phoenix-AZ-85022/71630691_zpid/,,220000,5/28/2021,1167,sqft,188.52,1088,sqft,2,2,17017 N 12th St UNIT 2006,Phoenix,85022,AZ,USA,1
7828,https://www.zillow.com/homedetails/17017-N-12th-St-UNIT-2038-Phoenix-AZ-85022/71630716_zpid/,,220000,1/31/2022,1167,sqft,188.52,1088,sqft,2,2,17017 N 12th St UNIT 2038,Phoenix,85022,AZ,USA,1
7829,https://www.zillow.com/homedetails/17017-N-12th-St-UNIT-2080-Phoenix-AZ-85022/71630755_zpid/,,220000,2/11/2022,997,sqft,220.66,927,sqft,2,2,17017 N 12th St UNIT 2080,Phoenix,85022,AZ,USA,1
7830,https://www.zillow.com/homedetails/17017-N-12th-St-UNIT-2101-Phoenix-AZ-85022/71630769_zpid/,,220000,5/21/2021,1050,sqft,209.52,927,sqft,2,2,17017 N 12th St UNIT 2101,Phoenix,85022,AZ,USA,1
7831,https://www.zillow.com/homedetails/4419-N-27th-St-UNIT-23-Phoenix-AZ-85016/72104973_zpid/,,220000,4/20/2021,680,sqft,323.53,668,sqft,1,1,4419 N 27th St UNIT 23,Phoenix,85016,AZ,USA,1
7832,https://www.zillow.com/homedetails/1241-N-48th-St-APT-116-Phoenix-AZ-85008/72291424_zpid/,,220000,7/29/2022,771,sqft,285.34,796,sqft,2,2,1241 N 48th St APT 116,Phoenix,85008,AZ,USA,1
7833,https://www.zillow.com/homedetails/3511-E-Baseline-Rd-UNIT-1111-Phoenix-AZ-85042/72292347_zpid/,,220000,7/11/2022,578,sqft,380.62,626,sqft,1,1,3511 E Baseline Rd UNIT 1111,Phoenix,85042,AZ,USA,1
7834,https://www.zillow.com/homedetails/3302-N-7th-St-UNIT-318-Phoenix-AZ-85014/81957209_zpid/,,220000,12/27/2023,760,sqft,289.47,760,sqft,1,1,3302 N 7th St UNIT 318,Phoenix,85014,AZ,USA,1
7835,https://www.zillow.com/homedetails/1702-W-Tuckey-Ln-UNIT-130-Phoenix-AZ-85015/81957807_zpid/,,220000,6/24/2022,863,sqft,254.92,864,sqft,2,1,1702 W Tuckey Ln UNIT 130,Phoenix,85015,AZ,USA,1
7836,https://www.zillow.com/homedetails/2625-E-Indian-School-Rd-UNIT-113-Phoenix-AZ-85016/82801492_zpid/,,220000,1/15/2022,655,sqft,335.88,657,sqft,1,1,2625 E Indian School Rd UNIT 113,Phoenix,85016,AZ,USA,1
7837,https://www.zillow.com/homedetails/2625-E-Indian-School-Rd-UNIT-218-Phoenix-AZ-85016/82801541_zpid/,,220000,8/12/2022,655,sqft,335.88,673,sqft,1,1,2625 E Indian School Rd UNIT 218,Phoenix,85016,AZ,USA,1
7838,https://www.zillow.com/homedetails/5350-E-Deer-Valley-Dr-UNIT-1237-Phoenix-AZ-85054/92345053_zpid/,,220000,9/30/2022,1246,sqft,176.57,1230,sqft,2,2,5350 E Deer Valley Dr UNIT 1237,Phoenix,85054,AZ,USA,1
7839,https://www.zillow.com/homedetails/535-W-Thomas-Rd-APT-401-Phoenix-AZ-85013/121851631_zpid/,,220000,6/29/2021,665,sqft,330.83,622,sqft,1,1,535 W Thomas Rd APT 401,Phoenix,85013,AZ,USA,1
7840,https://www.zillow.com/homedetails/4750-N-Central-Ave-G14-Phoenix-AZ-85012/2069263693_zpid/,,220000,4/26/2022,702,sqft,313.39,655,sqft,1,1,4750 N Central Ave #G14,Phoenix,85012,AZ,USA,1
7841,https://www.zillow.com/homedetails/6240-N-16th-St-40-Phoenix-AZ-85016/2076990300_zpid/,,220000,6/25/2021,1191,sqft,184.72,106,sqft,2,2,6240 N 16th St #40,Phoenix,85016,AZ,USA,1
7842,https://www.zillow.com/homedetails/5135-N-10th-St-APT-15-Phoenix-AZ-85014/2085804670_zpid/,,220000,8/31/2022,816,sqft,269.61,675,sqft,1,1,5135 N 10th St APT 15,Phoenix,85014,AZ,USA,1
7843,https://www.zillow.com/homedetails/3434-W-Danbury-Dr-APT-A114-Phoenix-AZ-85053/2100090738_zpid/,,220000,3/6/2023,896,sqft,245.54,914,sqft,2,2,3434 W Danbury Dr APT A114,Phoenix,85053,AZ,USA,1
7844,https://www.zillow.com/homedetails/8802-N-8th-St-UNIT-203-Phoenix-AZ-85020/2126898811_zpid/,,220000,11/12/2021,902,sqft,243.9,866,sqft,2,2,8802 N 8th St UNIT 203,Phoenix,85020,AZ,USA,1
7845,https://www.zillow.com/homedetails/1014-E-Osborn-Rd-UNIT-D-Phoenix-AZ-85014/7535299_zpid/,,221000,8/15/2023,605,sqft,365.29,61,sqft,1,1,1014 E Osborn Rd UNIT D,Phoenix,85014,AZ,USA,1
7846,https://www.zillow.com/homedetails/357-E-Thomas-Rd-UNIT-A101-Phoenix-AZ-85012/7536274_zpid/,,221000,4/30/2021,1102,sqft,200.54,959,sqft,2,2,357 E Thomas Rd UNIT A101,Phoenix,85012,AZ,USA,1
7847,https://www.zillow.com/homedetails/4444-E-Paradise-Village-Pkwy-N-UNIT-135-Phoenix-AZ-85032/7823468_zpid/,,221000,1/20/2022,685,sqft,322.63,738,sqft,1,1,4444 E Paradise Village Pkwy N UNIT 135,Phoenix,85032,AZ,USA,1
7848,https://www.zillow.com/homedetails/12222-N-Paradise-Village-Pkwy-S-APT-110-Phoenix-AZ-85032/7824302_zpid/,,221000,4/8/2021,850,sqft,260,1101,sqft,1,1,12222 N Paradise Village Pkwy S APT 110,Phoenix,85032,AZ,USA,1
7849,https://www.zillow.com/homedetails/1720-E-Thunderbird-Rd-UNIT-1101-Phoenix-AZ-85022/67803667_zpid/,,221000,7/9/2021,810,sqft,272.84,1,acres,2,2,1720 E Thunderbird Rd UNIT 1101,Phoenix,85022,AZ,USA,1
7850,https://www.zillow.com/homedetails/3848-N-3rd-Ave-UNIT-2089-Phoenix-AZ-85013/68957184_zpid/,,221000,7/30/2021,989,sqft,223.46,1061,sqft,2,2,3848 N 3rd Ave UNIT 2089,Phoenix,85013,AZ,USA,1
7851,https://www.zillow.com/homedetails/3848-N-3rd-Ave-UNIT-3036-Phoenix-AZ-85013/68957223_zpid/,,221000,10/28/2022,754,sqft,293.1,1061,sqft,1,1,3848 N 3rd Ave UNIT 3036,Phoenix,85013,AZ,USA,1
7852,https://www.zillow.com/homedetails/1012-E-Osborn-Rd-UNIT-D-Phoenix-AZ-85014/7535298_zpid/,,222000,5/23/2022,605,sqft,366.94,61,sqft,1,1,1012 E Osborn Rd UNIT D,Phoenix,85014,AZ,USA,1
7853,https://www.zillow.com/homedetails/207-W-Clarendon-Ave-UNIT-7H-Phoenix-AZ-85013/7535752_zpid/,,222000,7/6/2023,852,sqft,260.56,102,sqft,,1,207 W Clarendon Ave UNIT 7H,Phoenix,85013,AZ,USA,1
7854,https://www.zillow.com/homedetails/2020-W-Union-Hills-Dr-UNIT-206-Phoenix-AZ-85027/7970294_zpid/,,222000,3/31/2021,1049,sqft,211.63,178,sqft,2,2,2020 W Union Hills Dr UNIT 206,Phoenix,85027,AZ,USA,1
7855,https://www.zillow.com/homedetails/5401-E-Van-Buren-St-UNIT-1107-Phoenix-AZ-85008/68533623_zpid/,,222000,7/28/2021,802,sqft,276.81,822,sqft,1,1,5401 E Van Buren St UNIT 1107,Phoenix,85008,AZ,USA,1
7856,https://www.zillow.com/homedetails/5345-E-Van-Buren-St-UNIT-125-Phoenix-AZ-85008/68533897_zpid/,,222000,4/28/2023,761,sqft,291.72,762,sqft,1,1,5345 E Van Buren St UNIT 125,Phoenix,85008,AZ,USA,1
7857,https://www.zillow.com/homedetails/2228-N-52nd-St-UNIT-136-Phoenix-AZ-85008/68957423_zpid/,,222000,12/1/2021,660,sqft,336.36,624,sqft,1,1,2228 N 52nd St UNIT 136,Phoenix,85008,AZ,USA,1
7858,https://www.zillow.com/homedetails/29606-N-Tatum-Blvd-APT-285-Cave-Creek-AZ-85331/68959492_zpid/,,222000,6/8/2022,742,sqft,299.19,701,sqft,1,1,29606 N Tatum Blvd APT 285,Cave Creek,85331,AZ,USA,1
7859,https://www.zillow.com/homedetails/6900-E-Princess-Dr-UNIT-1219-Phoenix-AZ-85054/68959715_zpid/,,222000,7/23/2021,728,sqft,304.95,717,sqft,1,1,6900 E Princess Dr UNIT 1219,Phoenix,85054,AZ,USA,1
7860,https://www.zillow.com/homedetails/2929-W-Yorkshire-Dr-UNIT-1001-Phoenix-AZ-85027/71630342_zpid/,,222000,5/25/2021,872,sqft,254.59,958,sqft,2,2,2929 W Yorkshire Dr UNIT 1001,Phoenix,85027,AZ,USA,1
7861,https://www.zillow.com/homedetails/3511-E-Baseline-Rd-UNIT-1001-Phoenix-AZ-85042/72292237_zpid/,,222000,9/12/2022,826,sqft,268.77,891,sqft,2,2,3511 E Baseline Rd UNIT 1001,Phoenix,85042,AZ,USA,1
7862,https://www.zillow.com/homedetails/3511-E-Baseline-Rd-UNIT-1208-Phoenix-AZ-85042/72292444_zpid/,,222000,2/10/2022,856,sqft,259.35,886,sqft,2,2,3511 E Baseline Rd UNIT 1208,Phoenix,85042,AZ,USA,1
7863,https://www.zillow.com/homedetails/5302-E-Van-Buren-St-UNIT-1025-Phoenix-AZ-85008/81959933_zpid/,,222000,8/17/2022,598,sqft,371.24,611,sqft,1,1,5302 E Van Buren St UNIT 1025,Phoenix,85008,AZ,USA,1
7864,https://www.zillow.com/homedetails/1107-W-Osborn-Rd-UNIT-207-Phoenix-AZ-85013/64829177_zpid/,,222500,10/27/2021,1106,sqft,201.18,1114,sqft,2,2,1107 W Osborn Rd UNIT 207,Phoenix,85013,AZ,USA,1
7865,https://www.zillow.com/homedetails/17017-N-12th-St-UNIT-2047-Phoenix-AZ-85022/71630725_zpid/,,222500,3/15/2022,1167,sqft,190.66,1089,sqft,2,2,17017 N 12th St UNIT 2047,Phoenix,85022,AZ,USA,1
7866,https://www.zillow.com/homedetails/4211-E-Palm-Ln-UNIT-109-Phoenix-AZ-85008/7560820_zpid/,,223000,12/14/2022,893,sqft,249.72,900,sqft,2,2,4211 E Palm Ln UNIT 109,Phoenix,85008,AZ,USA,1
7867,https://www.zillow.com/homedetails/2629-W-Ocotillo-Rd-UNIT-3-Phoenix-AZ-85017/7772564_zpid/,,223000,5/3/2022,880,sqft,253.41,887,sqft,2,1,2629 W Ocotillo Rd UNIT 3,Phoenix,85017,AZ,USA,1
7868,https://www.zillow.com/homedetails/18811-N-19th-Ave-APT-3015-Phoenix-AZ-85027/7971375_zpid/,,223000,12/21/2021,1289,sqft,173,1082,sqft,2,2,18811 N 19th Ave APT 3015,Phoenix,85027,AZ,USA,1
7869,https://www.zillow.com/homedetails/16013-S-Desert-Foothills-Pkwy-APT-2127-Phoenix-AZ-85048/68538684_zpid/,,223000,6/28/2021,698,sqft,319.48,674,sqft,1,1,16013 S Desert Foothills Pkwy APT 2127,Phoenix,85048,AZ,USA,1
7870,https://www.zillow.com/homedetails/1241-N-48th-St-APT-106-Phoenix-AZ-85008/72291414_zpid/,,223000,3/13/2023,771,sqft,289.23,793,sqft,2,2,1241 N 48th St APT 106,Phoenix,85008,AZ,USA,1
7871,https://www.zillow.com/homedetails/18811-N-19th-Ave-APT-1024-Phoenix-AZ-85027/7971334_zpid/,,223500,2/18/2022,1022,sqft,218.69,1069,sqft,2,2,18811 N 19th Ave APT 1024,Phoenix,85027,AZ,USA,1
7872,https://www.zillow.com/homedetails/12440-N-20th-St-APT-128-Phoenix-AZ-85022/72105111_zpid/,,223500,4/22/2022,726,sqft,307.85,706,sqft,2,1,12440 N 20th St APT 128,Phoenix,85022,AZ,USA,1
7873,https://www.zillow.com/homedetails/3302-N-7th-St-UNIT-240-Phoenix-AZ-85014/81957171_zpid/,,223500,12/20/2023,760,sqft,294.08,760,sqft,1,1,3302 N 7th St UNIT 240,Phoenix,85014,AZ,USA,1
7874,https://www.zillow.com/homedetails/1720-E-Thunderbird-Rd-UNIT-1066-Phoenix-AZ-85022/67803637_zpid/,,224000,9/13/2021,886,sqft,252.82,855,sqft,2,2,1720 E Thunderbird Rd UNIT 1066,Phoenix,85022,AZ,USA,1
7875,https://www.zillow.com/homedetails/535-W-Thomas-Rd-APT-312-Phoenix-AZ-85013/88785686_zpid/,,224000,4/2/2021,847,sqft,264.46,773,sqft,1,1,535 W Thomas Rd APT 312,Phoenix,85013,AZ,USA,1
7876,https://www.zillow.com/homedetails/11040-N-28th-Dr-UNIT-228-Phoenix-AZ-85029/2069177614_zpid/,,224000,8/16/2021,1156,sqft,193.77,70,sqft,2,2,11040 N 28th Dr UNIT 228,Phoenix,85029,AZ,USA,1
7877,https://www.zillow.com/homedetails/724-E-Devonshire-Ave-UNIT-301-Phoenix-AZ-85014/71629774_zpid/,,224875,6/10/2022,1116,sqft,201.5,1036,sqft,2,2,724 E Devonshire Ave UNIT 301,Phoenix,85014,AZ,USA,1
7878,https://www.zillow.com/homedetails/805-N-4th-Ave-UNIT-403-Phoenix-AZ-85003/7522175_zpid/,,224900,3/31/2021,720,sqft,312.36,67,sqft,1,1,805 N 4th Ave UNIT 403,Phoenix,85003,AZ,USA,1
7879,https://www.zillow.com/homedetails/2228-E-Campbell-Ave-APT-120-Phoenix-AZ-85016/7803900_zpid/,,224900,12/12/2023,693,sqft,324.53,690,sqft,1,1,2228 E Campbell Ave APT 120,Phoenix,85016,AZ,USA,1
7880,https://www.zillow.com/homedetails/18811-N-19th-Ave-APT-2014-Phoenix-AZ-85027/7971350_zpid/,,224900,3/31/2023,1022,sqft,220.06,120,sqft,2,2,18811 N 19th Ave APT 2014,Phoenix,85027,AZ,USA,1
7881,https://www.zillow.com/homedetails/3825-E-Camelback-Rd-UNIT-161-Phoenix-AZ-85018/71630132_zpid/,,224900,6/30/2021,749,sqft,300.27,749,sqft,1,1,3825 E Camelback Rd UNIT 161,Phoenix,85018,AZ,USA,1
7882,https://www.zillow.com/homedetails/101-N-7th-St-UNIT-245-Phoenix-AZ-85034/7530349_zpid/,,225000,6/4/2021,1194,sqft,188.44,,,2,2,101 N 7th St UNIT 245,Phoenix,85034,AZ,USA,1
