"892","6901 E  Chauncey Ln, Phoenix, AZ, 85054","Match","Exact","6901 E CHAUNCEY LN, PHOENIX, AZ, 85054","-111.93069266412778,33.65148655200824","244023362","L"
"651","2612 E Thomas Rd, Phoenix, AZ, 85016","Match","Exact","2612 E THOMAS RD, PHOENIX, AZ, 85016","-112.02562875652171,33.480413615478085","639301586","L"
"893","7009 E Acoma Dr, Scottsdale, AZ, 85254","Match","Exact","7009 E ACOMA DR, SCOTTSDALE, AZ, 85254","-111.93066789479889,33.61896971375387","128603871","R"
"410","5615 N  7th St, Phoenix, AZ, 85014","Match","Exact","5615 N 7TH ST, PHOENIX, AZ, 85014","-112.06492852470456,33.5189236617631","128208314","R"
"652","13601 S  44th St, Phoenix, AZ, 85044","Match","Exact","13601 S 44TH ST, PHOENIX, AZ, 85044","-111.9889637800315,33.323238315680385","243931323","R"
"894","15550 S 5th Ave, Phoenix, AZ, 85045","Match","Exact","15550 S 5TH AVE, PHOENIX, AZ, 85045","-112.08106080634434,33.30509127677783","128790170","L"
"411","3633 N  6th Ave, Phoenix, AZ, 85013","Match","Exact","3633 N 6TH AVE, PHOENIX, AZ, 85013","-112.08174949283818,33.48982131066572","128885522","R"
"653","4331 N  26th St, Phoenix, AZ, 85016","Match","Exact","4331 N 26TH ST, PHOENIX, AZ, 85016","-112.02580538355005,33.49959208937861","128219278","R"
"895","1450 E Bethany Home Rd, Phoenix, AZ, 85014","Match","Exact","1450 E BETHANY HOME RD, PHOENIX, AZ, 85014","-112.05075070838313,33.523783167136116","128919069","L"
"412","4225 E  McDowell Rd, Phoenix, AZ, 85008","Match","Exact","4225 E MCDOWELL RD, PHOENIX, AZ, 85008","-111.99084098827058,33.46559158054566","243921028","R"
"654","3845 E Greenway Rd, Phoenix, AZ, 85032","Match","Exact","3845 E GREENWAY RD, PHOENIX, AZ, 85032","-111.99933765359219,33.62632169987597","128186143","R"
"896","5104 N  32nd St Unit 338, Phoenix, AZ, 85018","Match","Exact","5104 N 32ND ST, PHOENIX, AZ, 85018","-112.01308640293115,33.51231952118928","128219172","L"
"413","328 E Willetta St, Phoenix, AZ, 85004","Match","Exact","328 E WILLETTA ST, PHOENIX, AZ, 85004","-112.0687758844785,33.463996176232115","128213073","L"
"655","4232 N 32nd St, Phoenix, AZ, 85018","Match","Exact","4232 N 32ND ST, PHOENIX, AZ, 85018","-112.01305419616801,33.49839657722589","128219566","L"
"897","5350 E  Deer Valley Dr Unit 1274, Phoenix, AZ, 85054","Match","Exact","5350 E DEER VALLEY DR, PHOENIX, AZ, 85054","-111.96464912368094,33.67675649255153","627629983","L"
"1079","9100 S  59th Ave, Laveen, AZ, 85339","Match","Exact","9100 S 59TH AVE, LAVEEN, AZ, 85339","-112.18632259800938,33.36380833931389","632407306","R"
"414","6202 N  16th St, Phoenix, AZ, 85016","Match","Exact","6202 N 16TH ST, PHOENIX, AZ, 85016","-112.04755625818552,33.52742624542225","128209171","L"
"656","2417 E Campbell Ave, Phoenix, AZ, 85016","Match","Exact","2417 E CAMPBELL AVE, PHOENIX, AZ, 85016","-112.02931952680058,33.502052593261","128209893","R"
"898","5340 E Deer Valley Dr, Phoenix, AZ, 85054","Match","Exact","5340 E DEER VALLEY DR, PHOENIX, AZ, 85054","-111.96465167217161,33.67675725709887","627629983","L"
"1078","4202 E  Cactus Rd, Phoenix, AZ, 85032","Match","Exact","4202 E CACTUS RD, PHOENIX, AZ, 85032","-111.9915034669051,33.597996938125334","128186838","R"
"415","1013 W Indian School Rd APT B, Phoenix, AZ, 85013","Match","Non_Exact","1013 W INDIAN SCHOOL RD, PHOENIX, AZ, 85013","-112.08614770839051,33.494869403818825","128206263","L"
"657","3120 N 67th Ln, Phoenix, AZ, 85033","Match","Exact","3120 N 67TH LN, PHOENIX, AZ, 85033","-112.20496948492962,33.48377846737509","128842784","R"
"899","6544 N 7th Ave, Phoenix, AZ, 85013","Match","Exact","6544 N 7TH AVE, PHOENIX, AZ, 85013","-112.08249132204998,33.53195566435727","128302226","L"
"416","2843 E Monte Cristo Ave, Phoenix, AZ, 85032","Match","Exact","2843 E MONTE CRISTO AVE, PHOENIX, AZ, 85032","-112.02076186822887,33.632144142037646","128281609","R"
"658","214 E  Ruth Ave Unit 209, Phoenix, AZ, 85020","Match","Exact","214 E RUTH AVE, PHOENIX, AZ, 85020","-112.07085830553854,33.56319373299277","128206477","L"
"417","1827 W Tuckey Ln, Phoenix, AZ, 85015","Match","Exact","1827 W TUCKEY LN, PHOENIX, AZ, 85015","-112.09809717669566,33.53442413110491","128918617","L"
"659","234 E Ruth Ave, Phoenix, AZ, 85020","Match","Exact","234 E RUTH AVE, PHOENIX, AZ, 85020","-112.07056771703645,33.56319585793938","128206477","L"
"418","4308 N Longview Ave, Phoenix, AZ, 85014","Match","Exact","4308 N LONGVIEW AVE, PHOENIX, AZ, 85014","-112.05435291277303,33.498393649638615","128919060","L"
"419","330 E  Pierce St, Phoenix, AZ, 85004","Match","Exact","330 E PIERCE ST, PHOENIX, AZ, 85004","-112.06911730038792,33.455601703579134","128213508","L"
"1091","1319 E Purdue Ave UNIT A, Phoenix, AZ, 85020","Match","Non_Exact","1319 E PURDUE AVE, PHOENIX, AZ, 85020","-112.05404796240202,33.573504956377576","128206853","R"
"1090","4540 N 44th St, Phoenix, AZ, 85018","Match","Exact","4540 N 44TH ST, PHOENIX, AZ, 85018","-111.98688462814499,33.50288342265918","642856039","L"
"1099","34836 N 30th Ave, Phoenix, AZ, 85086","Match","Exact","34836 N 30TH AVE, PHOENIX, AZ, 85086","-112.12421384897141,33.80029618837176","639801992","L"
"1098","1017 E  Maryland Ave Unit 240, Phoenix, AZ, 85014","Match","Exact","1017 E MARYLAND AVE, PHOENIX, AZ, 85014","-112.06007810297353,33.53092626506418","128208392","R"
"1097","3825 E Camelback Rd, Phoenix, AZ, 85018","Match","Exact","3825 E CAMELBACK RD, PHOENIX, AZ, 85018","-111.99842355160263,33.50981516111955","128920662","R"
"1096","18250 N  32nd St Unit 1007, Phoenix, AZ, 85032","Match","Exact","18250 N 32ND ST, PHOENIX, AZ, 85032","-112.01363594594869,33.6523062686569","128259719","L"
"1095","2743 E  Tierra Buena Ln, Phoenix, AZ, 85032","Match","Exact","2743 E TIERRA BUENA LN, PHOENIX, AZ, 85032","-112.02349635931506,33.63021310064079","128259875","R"
"1094","15 E Oregon Ave, Phoenix, AZ, 85012","Match","Exact","15 E OREGON AVE, PHOENIX, AZ, 85012","-112.07260298240845,33.513746043192725","128208287","R"
"1093","10801 N  32nd St, Phoenix, AZ, 85028","Match","Exact","10801 N 32ND ST, PHOENIX, AZ, 85028","-112.01304346460222,33.584901586174226","128218362","R"
"1092","3425 E  Chandler Blvd, Phoenix, AZ, 85048","Match","Exact","3425 E CHANDLER BLVD, PHOENIX, AZ, 85048","-112.00986483295287,33.30516660350207","128928828","R"
"660","3415 N 11th Ave, Phoenix, AZ, 85013","Match","Exact","3415 N 11TH AVE, PHOENIX, AZ, 85013","-112.0868877763155,33.487944232286054","128206293","R"
"661","1043 E Butler Dr APT D, Phoenix, AZ, 85020","Match","Non_Exact","1043 E BUTLER DR, PHOENIX, AZ, 85020","-112.05983324172678,33.56048757121681","128207220","R"
"420","17617 N  9th St, Phoenix, AZ, 85022","Match","Exact","17617 N 9TH ST, PHOENIX, AZ, 85022","-112.06111673238382,33.64579164743344","128914666","R"
"662","821 N 4th Ave, Phoenix, AZ, 85003","Match","Exact","821 N 4TH AVE, PHOENIX, AZ, 85003","-112.07885903230135,33.457147449441266","128211912","R"
"421","8809 S  Pointe Pkwy E, Phoenix, AZ, 85044","Match","Exact","8809 S POINTE PKWY E, PHOENIX, AZ, 85044","-111.9705200835383,33.36757337015956","642658203","L"
"663","2644 E Paradise Ln APT C, Phoenix, AZ, 85032","Match","Non_Exact","2644 E PARADISE LN, PHOENIX, AZ, 85032","-112.02546391772626,33.633262551938344","641727574","L"
"422","4820 N 89th Ave, Phoenix, AZ, 85037","Match","Exact","4820 N 89TH AVE, PHOENIX, AZ, 85037","-112.25081615724207,33.50707838574277","128170429","L"
"664","2625 E  Turney Ave, Phoenix, AZ, 85016","Match","Exact","2625 E TURNEY AVE, PHOENIX, AZ, 85016","-112.0253189096212,33.50033244216587","128219283","R"
"423","302 E  Monte Vista Rd, Phoenix, AZ, 85004","Match","Exact","302 E MONTE VISTA RD, PHOENIX, AZ, 85004","-112.06927306915662,33.47119682053892","128213061","L"
"665","8122 N 33rd Ave, Phoenix, AZ, 85051","Match","Exact","8122 N 33RD AVE, PHOENIX, AZ, 85051","-112.12988410468961,33.555270246136956","128394444","L"
"424","1246 E Weldon Ave, Phoenix, AZ, 85014","Match","Exact","1246 E WELDON AVE, PHOENIX, AZ, 85014","-112.05493492691994,33.49024917192736","128209091","L"
"666","16816 N 29th St, Phoenix, AZ, 85032","Match","Exact","16816 N 29TH ST, PHOENIX, AZ, 85032","-112.02006253030885,33.63950264423545","128184758","L"
"425","1509 W Pierce St, Phoenix, AZ, 85007","Match","Exact","1509 W PIERCE ST, PHOENIX, AZ, 85007","-112.09145651860638,33.45585276729366","128211566","L"
"667","4333 N  6th Dr, Phoenix, AZ, 85013","Match","Exact","4333 N 6TH DR, PHOENIX, AZ, 85013","-112.08240997618384,33.49884924390335","244030747","R"
"1089","844 N 4th Ave, Phoenix, AZ, 85003","Match","Exact","844 N 4TH AVE, PHOENIX, AZ, 85003","-112.07899087570297,33.45760322928891","128211912","L"
"426","1220 E Medlock Dr, Phoenix, AZ, 85014","Match","Exact","1220 E MEDLOCK DR, PHOENIX, AZ, 85014","-112.0557362572028,33.511466330053054","244028909","L"
"668","2940 N  40th St, Phoenix, AZ, 85018","Match","Exact","2940 N 40TH ST, PHOENIX, AZ, 85018","-111.99557880809084,33.48088042903885","128223578","L"
"427","1819 E Sheridan St, Phoenix, AZ, 85006","Match","Exact","1819 E SHERIDAN ST, PHOENIX, AZ, 85006","-112.04286142044907,33.47475358201268","128214191","R"
"669","6817 N 17th Ave, Phoenix, AZ, 85015","Match","Exact","6817 N 17TH AVE, PHOENIX, AZ, 85015","-112.09460430707242,33.53723774161432","128203930","R"
"428","1921 E  Virginia Ave, Phoenix, AZ, 85006","Match","Exact","1921 E VIRGINIA AVE, PHOENIX, AZ, 85006","-112.0402179815382,33.47658058162506","128214386","R"
"429","1702 W  Tuckey Ln Unit 232, Phoenix, AZ, 85015","Match","Exact","1702 W TUCKEY LN, PHOENIX, AZ, 85015","-112.095602694192,33.53438055221494","128918617","R"
"670","17805 N  40th St, Phoenix, AZ, 85032","Match","Exact","17805 N 40TH ST, PHOENIX, AZ, 85032","-111.99614473528476,33.64823392844414","128318495","R"
"671","7553 N 21st Ave, Phoenix, AZ, 85021","Match","Exact","7553 N 21ST AVE, PHOENIX, AZ, 85021","-112.10389134578827,33.54757110415096","128203170","R"
"430","2726 E  Culver St -B, Phoenix, AZ, 85008","Match","Non_Exact","2726 E CULVER ST, PHOENIX, AZ, 85008","-112.0233402627681,33.46316817397144","128222969","L"
"672","1722 E Ocotillo Rd, Phoenix, AZ, 85016","Match","Exact","1722 E OCOTILLO RD, PHOENIX, AZ, 85016","-112.04457293856103,33.534691165325455","128928442","L"
"431","18416 N Cave Creek Rd, Phoenix, AZ, 85032","Match","Exact","18416 N CAVE CREEK RD, PHOENIX, AZ, 85032","-112.03092380582223,33.6533731457705","647663192","L"
"673","820 E Maryland Ave, Phoenix, AZ, 85014","Match","Exact","820 E MARYLAND AVE, PHOENIX, AZ, 85014","-112.06234024354484,33.53103716675611","128958881","L"
"432","2228 N  52nd St Unit 107, Phoenix, AZ, 85008","Match","Exact","2228 N 52ND ST, PHOENIX, AZ, 85008","-111.96974725990088,33.472128952866115","128265554","L"
"674","2921 N 38th St, Phoenix, AZ, 85018","Match","Exact","2921 N 38TH ST, PHOENIX, AZ, 85018","-111.99979029964794,33.48086242071531","128223566","R"
"433","10802 N 16th Ave, Phoenix, AZ, 85029","Match","Exact","10802 N 16TH AVE, PHOENIX, AZ, 85029","-112.09423874326751,33.58403742884491","128262143","L"
"675","2542 N 46th St, Phoenix, AZ, 85008","Match","Exact","2542 N 46TH ST, PHOENIX, AZ, 85008","-111.9826797134437,33.47581784898307","128223796","L"
"434","3415 E Earll Dr APT F, Phoenix, AZ, 85018","Match","Non_Exact","3415 E EARLL DR, PHOENIX, AZ, 85018","-112.00801179485762,33.484095578914776","128223084","R"
"676","2404 W Orangewood Ave, Phoenix, AZ, 85021","Match","Exact","2404 W ORANGEWOOD AVE, PHOENIX, AZ, 85021","-112.11027174573212,33.54591416724952","128840309","R"
"435","2521 N  11th St, Phoenix, AZ, 85006","Match","Exact","2521 N 11TH ST, PHOENIX, AZ, 85006","-112.05838278991024,33.47518140959369","128213153","R"
"677","4325 N 21st Dr, Phoenix, AZ, 85015","Match","Exact","4325 N 21ST DR, PHOENIX, AZ, 85015","-112.10458941009409,33.498983808931996","128282270","R"
"436","1832 E  Harvard St, Phoenix, AZ, 85006","Match","Exact","1832 E HARVARD ST, PHOENIX, AZ, 85006","-112.0425695904554,33.47396302408936","128214396","L"
"678","16013 S  Desert Foothills Pkwy, Phoenix, AZ, 85048","Match","Exact","16013 S DESERT FOOTHILLS PKWY, PHOENIX, AZ, 85048","-112.0599412777288,33.29936762950081","128944614","R"
"437","633 N 6th Ave, Phoenix, AZ, 85003","Match","Exact","633 N 6TH AVE, PHOENIX, AZ, 85003","-112.0813264869198,33.45510167683858","128211899","R"
"679","2540 W Campbell Ave, Phoenix, AZ, 85017","Match","Exact","2540 W CAMPBELL AVE, PHOENIX, AZ, 85017","-112.11381816749014,33.50226043375551","650136010","R"
"438","2532 N 49th St, Phoenix, AZ, 85008","Match","Exact","2532 N 49TH ST, PHOENIX, AZ, 85008","-111.97604574827767,33.475518196504424","128223862","L"
"439","8241 N 34th Dr, Phoenix, AZ, 85051","Match","Exact","8241 N 34TH DR, PHOENIX, AZ, 85051","-112.13356813020812,33.55798020181919","128264540","R"
"680","2834 E Beck Ln, Phoenix, AZ, 85032","Match","Exact","2834 E BECK LN, PHOENIX, AZ, 85032","-112.02128826991884,33.62773274361439","128383217","L"
"681","1518 W  Colter St, Phoenix, AZ, 85015","Match","Exact","1518 W COLTER ST, PHOENIX, AZ, 85015","-112.09160402285181,33.51317801556229","128918628","R"
"440","7557 N Dreamy Draw Dr, Phoenix, AZ, 85020","Match","Exact","7557 N DREAMY DRAW DR, PHOENIX, AZ, 85020","-112.04179153577144,33.54866011623665","128371103","R"
"682","241 E Elwood St, Phoenix, AZ, 85040","Match","Exact","241 E ELWOOD ST, PHOENIX, AZ, 85040","-112.06940721906233,33.41394959169941","128780700","R"
"441","1915 N 26th Pl, Phoenix, AZ, 85008","Match","Exact","1915 N 26TH PL, PHOENIX, AZ, 85008","-112.02476074145164,33.46887283396683","128222923","R"
"683","2241 W Campbell Ave, Phoenix, AZ, 85015","Match","Exact","2241 W CAMPBELL AVE, PHOENIX, AZ, 85015","-112.1076344634543,33.50220100346871","128205120","L"
"200","1414 E  Osborn Rd, Phoenix, AZ, 85014","Match","Exact","1414 E OSBORN RD, PHOENIX, AZ, 85014","-112.05121800291784,33.48746817211202","128209718","L"
"442","1606 W Taylor St, Phoenix, AZ, 85007","Match","Exact","1606 W TAYLOR ST, PHOENIX, AZ, 85007","-112.09365068416389,33.45413958317272","128211578","R"
"684","125 N  18th St, Phoenix, AZ, 85034","Match","Exact","125 N 18TH ST, PHOENIX, AZ, 85034","-112.04330846139948,33.44960332619837","128919536","R"
"201","2506 W  Dunlap Ave, Phoenix, AZ, 85021","Match","Exact","2506 W DUNLAP AVE, PHOENIX, AZ, 85021","-112.11268732895269,33.567632764891584","128840290","R"
"443","147 W McDowell Rd, Phoenix, AZ, 85003","Match","Exact","147 W MCDOWELL RD, PHOENIX, AZ, 85003","-112.07645181412045,33.46569906500008","128211447","L"
"685","3400 E  Southern Ave, Phoenix, AZ, 85040","Match","Exact","3400 E SOUTHERN AVE, PHOENIX, AZ, 85040","-112.00772564353582,33.392643823002174","642658268","L"
"202","9652 N  31st Ave, Phoenix, AZ, 85051","Match","Exact","9652 N 31ST AVE, PHOENIX, AZ, 85051","-112.12634274693119,33.57358204923605","128262327","L"
"444","3320 W Northern Ave, Phoenix, AZ, 85051","Match","Exact","3320 W NORTHERN AVE, PHOENIX, AZ, 85051","-112.130832878077,33.55315916734588","128197508","R"
"686","3311 E Cambridge Ave, Phoenix, AZ, 85008","Match","Exact","3311 E CAMBRIDGE AVE, PHOENIX, AZ, 85008","-112.01049696417607,33.47765961217124","128223103","R"
"203","200 W  Monroe St   B, Phoenix, AZ, 85003","Match","Non_Exact","200 W MONROE ST, PHOENIX, AZ, 85003","-112.07647149007784,33.450425130727524","128211967","R"
"445","2006 N  51st St, Phoenix, AZ, 85008","Match","Exact","2006 N 51ST ST, PHOENIX, AZ, 85008","-111.97200244694153,33.46937740536339","652693809","L"
"687","7732 N  27th Ave, Phoenix, AZ, 85051","Match","Exact","7732 N 27TH AVE, PHOENIX, AZ, 85051","-112.1170272579833,33.55024271046045","128579940","L"
"204","2911 E  Indian School Rd, Phoenix, AZ, 85016","Match","Exact","2911 E INDIAN SCHOOL RD, PHOENIX, AZ, 85016","-112.01920414245933,33.495039752096204","653305649","R"
"446","1041 E Whitton Ave, Phoenix, AZ, 85014","Match","Exact","1041 E WHITTON AVE, PHOENIX, AZ, 85014","-112.05938358365074,33.48919858090625","128209084","R"
"688","1701 E Colter St, Phoenix, AZ, 85016","Match","Exact","1701 E COLTER ST, PHOENIX, AZ, 85016","-112.04518505400631,33.512829105688525","647734329","L"
"205","1325 N 30th Dr, Phoenix, AZ, 85009","Match","Exact","1325 N 30TH DR, PHOENIX, AZ, 85009","-112.12442964707282,33.46280876278047","640590675","R"
"447","120 W  Dobbins Rd, Phoenix, AZ, 85041","Match","Exact","120 W DOBBINS RD, PHOENIX, AZ, 85041","-112.07486515193091,33.36331095357701","128217684","R"
"689","1339 E Thomas Rd, Phoenix, AZ, 85014","Match","Exact","1339 E THOMAS RD, PHOENIX, AZ, 85014","-112.05273480972227,33.48015358179208","128213188","R"
"206","7725 W  McDowell Rd, Phoenix, AZ, 85035","Match","Exact","7725 W MCDOWELL RD, PHOENIX, AZ, 85035","-112.22545108327347,33.46549820933001","128946046","L"
"448","2104 E Eugie Ter, Phoenix, AZ, 85022","Match","Exact","2104 E EUGIE TER, PHOENIX, AZ, 85022","-112.03778513377665,33.610235807550964","128183930","L"
"207","4306 N 12th St, Phoenix, AZ, 85014","Match","Exact","4306 N 12TH ST, PHOENIX, AZ, 85014","-112.05637542538943,33.49852438230863","128208969","L"
"449","1904 E Maryland Ave, Phoenix, AZ, 85016","Match","Exact","1904 E MARYLAND AVE, PHOENIX, AZ, 85016","-112.04011449842261,33.53106835363906","642858677","L"
"208","1814 W Carol Ave, Phoenix, AZ, 85021","Match","Exact","1814 W CAROL AVE, PHOENIX, AZ, 85021","-112.0982829526651,33.57249116300494","128931516","R"
"209","3434 E  McDowell Rd   ccef1e, Phoenix, AZ, 85008","Match","Non_Exact","3434 E MCDOWELL RD, PHOENIX, AZ, 85008","-112.00735568359528,33.46576404862566","128223286","L"
"690","2228 E  Campbell Ave, Phoenix, AZ, 85016","Match","Exact","2228 E CAMPBELL AVE, PHOENIX, AZ, 85016","-112.03389907297117,33.502098551150425","612219874","L"
"691","9439 N 11th Ave, Phoenix, AZ, 85021","Match","Exact","9439 N 11TH AVE, PHOENIX, AZ, 85021","-112.08681120367612,33.57163353386551","128203577","R"
"450","3101 W  Melvin St, Phoenix, AZ, 85009","Match","Exact","3101 W MELVIN ST, PHOENIX, AZ, 85009","-112.12607648158303,33.452208873897916","128210550","L"
"692","1017 E Turney Ave, Phoenix, AZ, 85014","Match","Exact","1017 E TURNEY AVE, PHOENIX, AZ, 85014","-112.05943761514203,33.49988076196274","128208746","R"
"451","818 N 39th Ave, Phoenix, AZ, 85009","Match","Exact","818 N 39TH AVE, PHOENIX, AZ, 85009","-112.14319821364973,33.457298754648036","128201980","L"
"693","1017 E Turney Ave, Phoenix, AZ, 85014","Match","Exact","1017 E TURNEY AVE, PHOENIX, AZ, 85014","-112.05943761514203,33.49988076196274","128208746","R"
"210","622 N  9th Ave, Phoenix, AZ, 85007","Match","Exact","622 N 9TH AVE, PHOENIX, AZ, 85007","-112.08487501562234,33.45609344935406","128211818","L"
"452","4444 E  Paradise Village Pkwy N  Unit 123, Phoenix, AZ, 85032","Match","Exact","4444 E PARADISE VILLAGE PKWY N, PHOENIX, AZ, 85032","-111.98528618411075,33.60504858764779","128186917","R"
"694","2049 W Hayward Ave, Phoenix, AZ, 85021","Match","Exact","2049 W HAYWARD AVE, PHOENIX, AZ, 85021","-112.10345929446379,33.55062357485366","640956945","L"
"211","2660 N 43rd Ave, Phoenix, AZ, 85009","Match","Exact","2660 N 43RD AVE, PHOENIX, AZ, 85009","-112.15174519869629,33.47749773031774","652595594","L"
"453","1301 & 1307 E Vista Ave, Phoenix, AZ, 85020","Match","Non_Exact","1307 E VISTA AVE, PHOENIX, AZ, 85020","-112.05401865882794,33.545870777827474","128304422","R"
"695","18202 N Cave Creek Rd, Phoenix, AZ, 85032","Match","Exact","18202 N CAVE CREEK RD, PHOENIX, AZ, 85032","-112.03091965454797,33.65147466605771","647663192","L"
"212","18202 N Cave Creek Rd, Phoenix, AZ, 85032","Match","Exact","18202 N CAVE CREEK RD, PHOENIX, AZ, 85032","-112.03091965454797,33.65147466605771","647663192","L"
"454","3029 E Paradise Ln, Phoenix, AZ, 85032","Match","Exact","3029 E PARADISE LN, PHOENIX, AZ, 85032","-112.01679566300783,33.63348655901291","624024011","R"
"696","1049 E Fairmount Ave, Phoenix, AZ, 85014","Match","Exact","1049 E FAIRMOUNT AVE, PHOENIX, AZ, 85014","-112.05916713357459,33.49285258039663","128209044","R"
"213","1609 W Latham St, Phoenix, AZ, 85007","Match","Exact","1609 W LATHAM ST, PHOENIX, AZ, 85007","-112.09367983620803,33.460418937889074","128211167","L"
"455","20244 N  31st Ave, Phoenix, AZ, 85027","Match","Exact","20244 N 31ST AVE, PHOENIX, AZ, 85027","-112.12602679980546,33.670663151146755","647677536","R"
"697","6528 N 17th Ave, Phoenix, AZ, 85015","Match","Exact","6528 N 17TH AVE, PHOENIX, AZ, 85015","-112.09565170647005,33.53341912729371","243973478","L"
"214","102 E Hatcher Rd, Phoenix, AZ, 85020","Match","Exact","102 E HATCHER RD, PHOENIX, AZ, 85020","-112.0715960666169,33.5714395982738","128206444","L"
"456","14221 N  51st Ave  -R, Glendale, AZ, 85306","Match","Non_Exact","14221 N 51ST AVE, GLENDALE, AZ, 85306","-112.16838961484598,33.614078465162265","641706144","R"
"698","2926 N 16th St, Phoenix, AZ, 85016","Match","Exact","2926 N 16TH ST, PHOENIX, AZ, 85016","-112.0477086782779,33.48109617279772","128829159","L"
"215","2242 W Morten Ave, Phoenix, AZ, 85021","Match","Exact","2242 W MORTEN AVE, PHOENIX, AZ, 85021","-112.10703849208818,33.548171449997085","128203148","R"
"457","2252 N  44th St, Phoenix, AZ, 85008","Match","Exact","2252 N 44TH ST, PHOENIX, AZ, 85008","-111.98710498655794,33.47255829925797","128223794","L"
"699","8130 W  Indian School Rd, Phoenix, AZ, 85033","Match","Exact","8130 W INDIAN SCHOOL RD, PHOENIX, AZ, 85033","-112.23400091269161,33.49444472772825","647545992","R"
"216","1545 W  Roosevelt St, Phoenix, AZ, 85007","Match","Exact","1545 W ROOSEVELT ST, PHOENIX, AZ, 85007","-112.09225806481487,33.45859537296599","128211561","L"
"458","4221 W  Dunlap Ave, Phoenix, AZ, 85051","Match","Exact","4221 W DUNLAP AVE, PHOENIX, AZ, 85051","-112.14923141646767,33.56746257497451","128917488","L"
"217","1802 N  26th Pl, Phoenix, AZ, 85008","Match","Exact","1802 N 26TH PL, PHOENIX, AZ, 85008","-112.02490782154524,33.46778205931986","128222923","L"
"459","2020 W  Glendale Ave, Phoenix, AZ, 85021","Match","Exact","2020 W GLENDALE AVE, PHOENIX, AZ, 85021","-112.10141658067784,33.538694214788904","128840316","R"
"218","3001 N  36th St, Phoenix, AZ, 85018","Match","Exact","3001 N 36TH ST, PHOENIX, AZ, 85018","-112.00412829720972,33.48236517034513","128223138","R"
"219","4802 N  19th Ave, Phoenix, AZ, 85015","Match","Exact","4802 N 19TH AVE, PHOENIX, AZ, 85015","-112.09994860150005,33.50784248523132","649105567","L"
"460","800 N  Central Ave, Phoenix, AZ, 85004","Match","Exact","800 N CENTRAL AVE, PHOENIX, AZ, 85004","-112.07388989114844,33.45660078398174","128213413","L"
"461","2234 W  Hazelwood St, Phoenix, AZ, 85015","Match","Exact","2234 W HAZELWOOD ST, PHOENIX, AZ, 85015","-112.10702599352459,33.50414517276232","128205091","R"
"220","6131 W  Thomas Rd   bd0, Phoenix, AZ, 85033","Match","Non_Exact","6131 W THOMAS RD, PHOENIX, AZ, 85033","-112.19100392924815,33.48042055226449","128200047","L"
"462","1301 E  Mountain View Rd Unit 220, Phoenix, AZ, 85020","Match","Exact","1301 E MOUNTAIN VIEW RD, PHOENIX, AZ, 85020","-112.0543852376095,33.57481472291846","128206741","R"
"221","5601 W  McDowell Rd   facd3f7, Phoenix, AZ, 85035","Match","Non_Exact","5601 W MCDOWELL RD, PHOENIX, AZ, 85035","-112.18156564133488,33.46591559046982","128200343","L"
"463","16630 N  43rd Ave  cc34, Glendale, AZ, 85306","Match","Exact","16630 N 43RD AVE, GLENDALE, AZ, 85306","-112.15157383627763,33.636599877567335","637439785","L"
"222","2140 W  Thunderbird Rd, Phoenix, AZ, 85023","Match","Exact","2140 W THUNDERBIRD RD, PHOENIX, AZ, 85023","-112.10497807914908,33.61107215993388","128914386","R"
"464","7124 W Wolf St, Phoenix, AZ, 85033","Match","Exact","7124 W WOLF ST, PHOENIX, AZ, 85033","-112.21226822696298,33.50706736652734","128193842","R"
"223","1623 W Missouri Ave, Phoenix, AZ, 85015","Match","Exact","1623 W MISSOURI AVE, PHOENIX, AZ, 85015","-112.09396375577393,33.51672712092761","128322164","L"
"465","10610 S  48th St Unit 2047, Phoenix, AZ, 85044","Match","Exact","10610 S 48TH ST, PHOENIX, AZ, 85044","-111.9804789104902,33.34961474537073","647441161","L"
"224","2302 N  27th St, Phoenix, AZ, 85008","Match","Exact","2302 N 27TH ST, PHOENIX, AZ, 85008","-112.02379998925784,33.47313677667563","128921162","L"
"466","10839 N 15th Ave, Phoenix, AZ, 85029","Match","Exact","10839 N 15TH AVE, PHOENIX, AZ, 85029","-112.0911327152308,33.58496766976367","128203264","R"
"225","2133 W Morten Ave, Phoenix, AZ, 85021","Match","Exact","2133 W MORTEN AVE, PHOENIX, AZ, 85021","-112.1047124349301,33.54804540962175","128203148","L"
"467","1108 S 33rd Ave, Phoenix, AZ, 85009","Match","Exact","1108 S 33RD AVE, PHOENIX, AZ, 85009","-112.13040322614921,33.43755177047893","128202204","R"
"226","5008 E  Thomas Rd, Phoenix, AZ, 85018","Match","Exact","5008 E THOMAS RD, PHOENIX, AZ, 85018","-111.97383660240348,33.48013316906622","642650681","L"
"468","1803 N 31st Pl, Phoenix, AZ, 85008","Match","Exact","1803 N 31ST PL, PHOENIX, AZ, 85008","-112.01506330927924,33.4680223211177","128223020","R"
"227","919 N  20th St, Phoenix, AZ, 85006","Match","Exact","919 N 20TH ST, PHOENIX, AZ, 85006","-112.0389322514971,33.45668307160713","128840426","R"
"469","3802 E  Baseline Rd, Phoenix, AZ, 85042","Match","Exact","3802 E BASELINE RD, PHOENIX, AZ, 85042","-112.00071978629603,33.37810967201369","614555748","L"
